ticker,event_ticker,title,status,result,strike,volume,close_time,expiration_time
KXETH15M-25DEC161600-00,KXETH15M-25DEC161600,"ETH price up in next 15 mins?",finalized,no,2961,0,2025-12-16T21:00:00Z,2025-12-23T21:00:00Z
KXETH15M-25DEC161545-45,KXETH15M-25DEC161545,"ETH price up in next 15 mins?",finalized,yes,2950,0,2025-12-16T20:45:00Z,2025-12-23T20:45:00Z
KXETH15M-25DEC161530-30,KXETH15M-25DEC161530,"ETH price up in next 15 mins?",finalized,yes,2949,0,2025-12-16T20:30:00Z,2025-12-23T20:30:00Z
KXETH15M-25DEC161515-15,KXETH15M-25DEC161515,"ETH price up in next 15 mins?",finalized,yes,2946,0,2025-12-16T20:15:00Z,2025-12-23T20:15:00Z
KXETH15M-25DEC161500-00,KXETH15M-25DEC161500,"ETH price up in next 15 mins?",finalized,yes,2943,0,2025-12-16T20:00:00Z,2025-12-23T20:00:00Z
KXETH15M-25DEC161445-45,KXETH15M-25DEC161445,"ETH price up in next 15 mins?",finalized,yes,2928,0,2025-12-16T19:45:00Z,2025-12-23T19:45:00Z
KXETH15M-25DEC161430-30,KXETH15M-25DEC161430,"ETH price up in next 15 mins?",finalized,yes,2926,0,2025-12-16T19:30:00Z,2025-12-23T19:30:00Z
KXETH15M-25DEC161415-15,KXETH15M-25DEC161415,"ETH price up in next 15 mins?",finalized,no,2951,0,2025-12-16T19:15:00Z,2025-12-23T19:15:00Z
KXETH15M-25DEC161400-00,KXETH15M-25DEC161400,"ETH price up in next 15 mins?",finalized,yes,2951,107,2025-12-16T19:00:00Z,2025-12-23T19:00:00Z
KXETH15M-25DEC161345-45,KXETH15M-25DEC161345,"ETH price up in next 15 mins?",finalized,yes,2929,0,2025-12-16T18:45:00Z,2025-12-23T18:45:00Z
KXETH15M-25DEC161330-30,KXETH15M-25DEC161330,"ETH price up in next 15 mins?",finalized,no,2931,0,2025-12-16T18:30:00Z,2025-12-23T18:30:00Z
KXETH15M-25DEC161315-15,KXETH15M-25DEC161315,"ETH price up in next 15 mins?",finalized,yes,2918,0,2025-12-16T18:15:00Z,2025-12-23T18:15:00Z
KXETH15M-25DEC161300-00,KXETH15M-25DEC161300,"ETH price up in next 15 mins?",finalized,no,2924,18,2025-12-16T18:00:00Z,2025-12-23T18:00:00Z
KXETH15M-25DEC161245-45,KXETH15M-25DEC161245,"ETH price up in next 15 mins?",finalized,no,2930,0,2025-12-16T17:45:00Z,2025-12-23T17:45:00Z
KXETH15M-25DEC161230-30,KXETH15M-25DEC161230,"ETH price up in next 15 mins?",finalized,no,2950,10,2025-12-16T17:30:00Z,2025-12-23T17:30:00Z
KXETH15M-25DEC161215-15,KXETH15M-25DEC161215,"ETH price up in next 15 mins?",finalized,yes,2939,0,2025-12-16T17:15:00Z,2025-12-23T17:15:00Z
KXETH15M-25DEC161200-00,KXETH15M-25DEC161200,"ETH price up in next 15 mins?",finalized,yes,2932,11,2025-12-16T17:00:00Z,2025-12-23T17:00:00Z
KXETH15M-25DEC161145-45,KXETH15M-25DEC161145,"ETH price up in next 15 mins?",finalized,no,2949,51,2025-12-16T16:45:00Z,2025-12-23T16:45:00Z
KXETH15M-25DEC161130-30,KXETH15M-25DEC161130,"ETH price up in next 15 mins?",finalized,yes,2946,14,2025-12-16T16:30:00Z,2025-12-23T16:30:00Z
KXETH15M-25DEC161115-15,KXETH15M-25DEC161115,"ETH price up in next 15 mins?",finalized,no,2962,41,2025-12-16T16:15:00Z,2025-12-23T16:15:00Z
KXETH15M-25DEC161100-00,KXETH15M-25DEC161100,"ETH price up in next 15 mins?",finalized,yes,2936,0,2025-12-16T16:00:00Z,2025-12-23T16:00:00Z
KXETH15M-25DEC161045-45,KXETH15M-25DEC161045,"ETH price up in next 15 mins?",finalized,yes,2926,0,2025-12-16T15:45:00Z,2025-12-23T15:45:00Z
KXETH15M-25DEC161030-30,KXETH15M-25DEC161030,"ETH price up in next 15 mins?",finalized,no,2936,0,2025-12-16T15:30:00Z,2025-12-23T15:30:00Z
KXETH15M-25DEC161015-15,KXETH15M-25DEC161015,"ETH price up in next 15 mins?",finalized,no,2940,0,2025-12-16T15:15:00Z,2025-12-23T15:15:00Z
KXETH15M-25DEC161000-00,KXETH15M-25DEC161000,"ETH price up in next 15 mins?",finalized,yes,2934,19,2025-12-16T15:00:00Z,2025-12-23T15:00:00Z
KXETH15M-25DEC160945-45,KXETH15M-25DEC160945,"ETH price up in next 15 mins?",finalized,yes,2933,200,2025-12-16T14:45:00Z,2025-12-23T14:45:00Z
KXETH15M-25DEC160930-30,KXETH15M-25DEC160930,"ETH price up in next 15 mins?",finalized,yes,2921,0,2025-12-16T14:30:00Z,2025-12-23T14:30:00Z
KXETH15M-25DEC160915-15,KXETH15M-25DEC160915,"ETH price up in next 15 mins?",finalized,yes,2918,89,2025-12-16T14:15:00Z,2025-12-23T14:15:00Z
KXETH15M-25DEC160000-00,KXETH15M-25DEC160000,"ETH price up in next 15 mins?",finalized,yes,2912,6,2025-12-16T05:00:00Z,2025-12-23T05:00:00Z
KXETH15M-25DEC152345-45,KXETH15M-25DEC152345,"ETH price up in next 15 mins?",finalized,no,2920,0,2025-12-16T04:45:00Z,2025-12-23T04:45:00Z
KXETH15M-25DEC152330-30,KXETH15M-25DEC152330,"ETH price up in next 15 mins?",finalized,no,2930,9,2025-12-16T04:30:00Z,2025-12-23T04:30:00Z
KXETH15M-25DEC152315-15,KXETH15M-25DEC152315,"ETH price up in next 15 mins?",finalized,no,2937,22,2025-12-16T04:15:00Z,2025-12-23T04:15:00Z
KXETH15M-25DEC152300-00,KXETH15M-25DEC152300,"ETH price up in next 15 mins?",finalized,yes,2934,10,2025-12-16T04:00:00Z,2025-12-23T04:00:00Z
KXETH15M-25DEC152245-45,KXETH15M-25DEC152245,"ETH price up in next 15 mins?",finalized,no,2936,0,2025-12-16T03:45:00Z,2025-12-23T03:45:00Z
KXETH15M-25DEC152230-30,KXETH15M-25DEC152230,"ETH price up in next 15 mins?",finalized,yes,2930,0,2025-12-16T03:30:00Z,2025-12-23T03:30:00Z
KXETH15M-25DEC152215-15,KXETH15M-25DEC152215,"ETH price up in next 15 mins?",finalized,no,2946,0,2025-12-16T03:15:00Z,2025-12-23T03:15:00Z
KXETH15M-25DEC152200-00,KXETH15M-25DEC152200,"ETH price up in next 15 mins?",finalized,no,2955,0,2025-12-16T03:00:00Z,2025-12-23T03:00:00Z
KXETH15M-25DEC152145-45,KXETH15M-25DEC152145,"ETH price up in next 15 mins?",finalized,no,2963,0,2025-12-16T02:45:00Z,2025-12-23T02:45:00Z
KXETH15M-25DEC152130-30,KXETH15M-25DEC152130,"ETH price up in next 15 mins?",finalized,yes,2948,0,2025-12-16T02:30:00Z,2025-12-23T02:30:00Z
